x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.8,0,5000100.0,0.0,0.5176356051742179,0.0010627676609919826,0.5332636755454396,0.0007207584038609292
0.9,10,1271823.0,889030.8818376333,0.5304017198100541,0.0020739515965663424,0.5350537399188002,7.768806778968986e-05
0.99,10,324534.0,203548.44485772913,0.5331776301719426,0.0007950461054942947,0.5349583096846123,5.946921548977581e-05
