x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.1,0,5000040.0,0.0,1.0291347763642682,0.0008333822722661102,1.0352503368897046,2.1100454161955745e-05
0.3,5,1077720.0,334505.6598624304,1.0341647072756108,0.001596958909355472,1.0352537283423695,3.062174204299485e-05
0.5,7,212991.42857142858,54518.7787905812,1.0344110676243603,0.00149462062085488,1.0351983070598014,0.0001882295453198153
0.8,10,31824.0,5849.196867946915,1.0352548548045968,1.4080728536726085e-05,1.035275490392101,1.6310493446353206e-07
0.9,10,19074.0,5849.273801079926,1.0352328386468723,6.273229175550072e-05,1.0352755207149302,2.8760319840008253e-07
1.0,10,12336.0,4146.968049069103,1.0352560213216997,2.5376879257732658e-05,1.0352754894816,2.1340649133495768e-07
