x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.1,10,578376.0,409316.76885268214,0.579958437965726,0.006601667605131272,0.6001632135462925,0.00014783340425903246
0.3,10,581904.0,253677.56791643993,0.5825894571109966,0.003711494165558539,0.6002473303893506,0.00018451353054688428
0.5,10,535320.0,211782.83216540475,0.5820054800173985,0.005199560337436284,0.6002238996355993,0.00016449098064791567
0.8,10,292122.0,194360.43680749435,0.5897988788346169,0.0022762795042072506,0.6001911417596019,0.00024029001751399705
0.9,10,78912.0,48333.884760072826,0.5924383231823142,0.005359529320479134,0.6001580368562959,0.00022904227510062652
0.99,9,32080.0,5859.010155307806,0.5979398962578948,0.0005409274236446677,0.5997848311383552,0.0006914777519753522
