x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.1,7,586937.1428571428,275707.473017238,1.033491972584054,0.0017988774857570743,1.0352743204218915,1.9897321896455297e-06
0.3,4,1600560.0,811698.7830470118,1.0348074153830127,0.0006301382720824961,1.0352430781662803,4.2043675682720004e-05
0.5,5,1706350.0,1500096.4846635698,1.033932878291538,0.0013731618162467587,1.0352601760220512,2.5671169926801273e-05
0.8,4,1541700.0,622911.2545138352,1.0346399836717568,0.0009714331075169528,1.0352411535720314,3.6504063319291774e-05
1.0,0,nan,nan,1.0347121286683256,0.0003238558139909176,1.0347121286683256,0.0003238558139908834
