x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.1,10,33138.0,27595.878605328006,1.0154450572031706,0.00676636539923642,1.034696375292108,0.000303552151671648
0.3,10,23304.0,14819.689065564095,1.0164577232008578,0.004810646886468352,1.0345223878052818,0.00017273740645821272
0.5,10,38724.0,19518.438052262278,1.0174153271545248,0.004104405542710255,1.0346222843012027,0.0003076415853222428
0.8,10,33684.0,20842.10699521524,1.0174917496369962,0.005153301788062191,1.0346860400254838,0.00029598327923953833
1.0,10,58020.0,61231.262603346666,1.0188912574572941,0.004636634246929017,1.034451610469418,0.0001841916945528562
