x,VTR_reached_count,mean_evaluations,std_evaluations,mean_avg_obj_vals,std_avg_obj_vals,mean_best_obj_vals,std_best_obj_vals
0.1,0,5000040.0,0.0,0.4279993491825002,0.003215469981758833,0.4952189895851017,0.0037194218374392816
0.3,0,5000040.0,0.0,0.42451460514457195,0.0012861173462489657,0.4955601493537518,0.002026575689112443
0.5,10,1898586.0,506124.0950636514,0.4177471648990868,0.004004922762047627,0.4998449408811984,0.00023214070003091958
0.8,0,5000040.0,0.0,0.4291404238463542,0.001536290605681268,0.4970601762708774,0.0008961057763252732
1.0,0,5000040.0,0.0,0.4303146796603179,0.0017634088940605803,0.4965376997863927,0.0012880467134743642
